iter	Passed	Remaining
628	3575	2108
629	3581	2103
630	3587	2097
631	3592	2091
632	3597	2086
633	3602	2079
634	3608	2074
635	3614	2068
636	3620	2062
637	3626	2057
638	3633	2052
639	3639	2047
640	3645	2041
641	3650	2035
642	3656	2029
643	3660	2023
644	3666	2018
645	3671	2011
646	3678	2006
647	3683	2001
648	3689	1995
649	3696	1990
650	3702	1984
651	3708	1979
652	3714	1973
653	3719	1967
654	3725	1962
655	3730	1956
656	3736	1950
657	3740	1944
658	3745	1938
659	3749	1931
660	3755	1925
661	3761	1920
662	3766	1914
663	3771	1908
664	3775	1901
665	3781	1896
666	3786	1890
667	3791	1884
668	3798	1879
669	3803	1873
670	3808	1867
671	3815	1862
672	3819	1856
673	3825	1850
674	3833	1845
675	3840	1840
676	3845	1834
677	3850	1828
678	3858	1824
679	3865	1819
680	3874	1815
681	3883	1810
682	3894	1807
683	3901	1802
684	3907	1796
685	3912	1790
686	3918	1785
687	3924	1779
688	3928	1773
689	3933	1767
690	3940	1762
691	3945	1756
692	3951	1750
693	3958	1745
694	3965	1740
695	3972	1735
696	3976	1728
697	3984	1723
698	3991	1718
699	3995	1712
700	4000	1706
701	4006	1700
702	4012	1695
703	4019	1690
704	4024	1684
705	4032	1679
706	4038	1673
707	4044	1668
708	4051	1662
709	4057	1657
710	4062	1651
711	4069	1646
712	4075	1640
713	4080	1634
714	4086	1628
715	4092	1623
716	4097	1617
717	4104	1612
718	4109	1606
719	4115	1600
720	4120	1594
721	4126	1589
722	4131	1582
723	4137	1577
724	4142	1571
725	4147	1565
726	4154	1560
727	4160	1554
728	4166	1548
729	4172	1543
730	4178	1537
731	4183	1531
732	4190	1526
733	4198	1521
734	4204	1515
735	4210	1510
736	4217	1504
737	4222	1499
738	4227	1493
739	4233	1487
740	4237	1481
741	4243	1475
742	4249	1469
743	4254	1464
744	4260	1458
745	4265	1452
746	4271	1446
747	4276	1440
748	4285	1435
749	4289	1429
750	4294	1424
751	4299	1418
752	4304	1411
753	4311	1406
754	4315	1400
755	4320	1394
756	4327	1389
757	4332	1383
758	4338	1377
759	4343	1371
760	4351	1366
761	4355	1360
762	4360	1354
763	4366	1348
764	4372	1343
765	4376	1337
766	4382	1331
767	4388	1325
768	4393	1319
769	4399	1314
770	4405	1308
771	4412	1303
772	4417	1297
773	4421	1290
774	4425	1284
775	4431	1279
776	4435	1273
777	4439	1266
778	4445	1261
779	4449	1255
780	4455	1249
781	4459	1243
782	4465	1237
783	4471	1231
784	4476	1226
785	4481	1220
786	4487	1214
787	4491	1208
788	4496	1202
789	4502	1196
790	4508	1191
791	4512	1185
792	4517	1179
793	4521	1173
794	4526	1167
795	4532	1161
796	4536	1155
797	4541	1149
798	4545	1143
799	4550	1137
800	4555	1131
801	4559	1125
802	4562	1119
803	4566	1113
804	4570	1107
805	4573	1100
806	4577	1094
807	4581	1088
808	4585	1082
809	4589	1076
810	4592	1070
811	4597	1064
812	4600	1058
813	4605	1052
814	4608	1046
815	4612	1040
816	4617	1034
817	4620	1027
818	4624	1021
819	4628	1015
820	4632	1009
821	4636	1003
822	4640	997
823	4644	991
824	4647	985
825	4651	979
826	4654	973
827	4658	967
828	4662	961
829	4665	955
830	4668	949
831	4672	943
832	4676	937
833	4680	931
834	4683	925
835	4688	919
836	4693	914
837	4697	908
838	4701	902
839	4704	896
840	4709	890
841	4713	884
842	4717	878
843	4721	872
844	4724	866
845	4727	860
846	4730	854
847	4733	848
848	4738	842
849	4742	836
850	4745	830
851	4750	825
852	4753	819
853	4757	813
854	4761	807
855	4765	801
856	4769	795
857	4773	790
858	4777	784
859	4780	778
860	4783	772
861	4788	766
862	4792	760
863	4796	754
864	4799	749
865	4803	743
866	4807	737
867	4810	731
868	4815	725
869	4819	720
870	4823	714
871	4827	708
872	4831	702
873	4835	697
874	4838	691
875	4841	685
876	4845	679
877	4848	673
878	4852	667
879	4855	662
880	4859	656
881	4862	650
882	4866	644
883	4869	639
884	4873	633
885	4876	627
886	4880	621
887	4883	615
888	4886	610
889	4889	604
890	4892	598
891	4896	592
892	4899	587
893	4902	581
894	4904	575
895	4908	569
896	4912	564
897	4914	558
898	4918	552
899	4921	546
900	4925	541
901	4928	535
902	4931	529
903	4935	524
904	4938	518
905	4940	512
906	4944	506
907	4947	501
908	4949	495
909	4953	489
910	4956	484
911	4960	478
912	4964	473
913	4967	467
914	4970	461
915	4973	456
916	4975	450
917	4978	444
918	4980	439
919	4983	433
920	4986	427
921	4989	422
922	4991	416
923	4994	410
924	4997	405
925	5000	399
926	5003	393
927	5005	388
928	5008	382
929	5011	377
930	5014	371
931	5017	366
932	5020	360
933	5023	354
934	5026	349
935	5028	343
936	5031	338
937	5034	332
938	5037	327
939	5039	321
940	5042	316
941	5044	310
942	5047	305
943	5050	299
944	5053	294
945	5056	288
946	5059	283
947	5062	277
948	5065	272
949	5068	266
950	5070	261
951	5074	255
952	5076	250
953	5079	244
954	5082	239
955	5085	234
956	5088	228
957	5090	223
958	5093	217
959	5096	212
960	5099	206
961	5102	201
962	5105	196
963	5108	190
964	5111	185
965	5114	180
966	5117	174
967	5120	169
968	5123	163
969	5126	158
970	5129	153
971	5132	147
972	5135	142
973	5138	137
974	5141	131
975	5143	126
976	5146	121
977	5149	115
978	5152	110
979	5155	105
980	5158	99
981	5161	94
982	5164	89
983	5167	84
984	5169	78
985	5172	73
986	5174	68
987	5176	62
988	5178	57
989	5180	52
990	5182	47
991	5184	41
992	5187	36
993	5189	31
994	5191	26
995	5193	20
996	5195	15
997	5198	10
998	5200	5
999	5202	0
1
998	5555	5
999	5558	0
99	5815	0
