iter	Passed	Remaining
415	2701	3792
416	2712	3792
417	2724	3793
418	2734	3791
419	2741	3785
420	2747	3779
421	2754	3773
422	2763	3770
423	2770	3764
424	2779	3761
425	2785	3752
426	2790	3745
427	2798	3740
428	2807	3736
429	2818	3735
430	2826	3731
431	2838	3732
432	2848	3730
433	2855	3723
434	2858	3712
435	2868	3710
436	2874	3703
437	2882	3698
438	2889	3692
439	2896	3687
440	2903	3680
441	2913	3677
442	2921	3673
443	2931	3670
444	2947	3675
445	2950	3665
446	2960	3662
447	2967	3656
448	2976	3652
449	2984	3647
450	2992	3642
451	3000	3637
452	3010	3634
453	3022	3634
454	3024	3623
455	3029	3613
456	3043	3615
457	3048	3607
458	3056	3602
459	3063	3596
460	3068	3587
461	3074	3580
462	3085	3578
463	3094	3574
464	3102	3570
465	3107	3560
466	3120	3560
467	3132	3561
468	3139	3554
469	3148	3550
470	3155	3544
471	3162	3537
472	3173	3535
473	3180	3529
474	3183	3519
475	3189	3511
476	3193	3501
477	3198	3493
478	3204	3485
479	3210	3478
480	3219	3474
481	3228	3469
482	3237	3465
483	3246	3460
484	3252	3453
485	3257	3445
486	3268	3443
487	3276	3437
488	3286	3434
489	3301	3436
490	3312	3433
491	3321	3429
492	3330	3425
493	3340	3421
494	3349	3416
495	3359	3413
496	3366	3407
497	3375	3402
498	3380	3393
499	3393	3393
500	3397	3384
501	3405	3378
502	3412	3371
503	3421	3366
504	3433	3365
505	3444	3362
506	3453	3358
507	3464	3355
508	3470	3348
509	3481	3345
510	3488	3338
511	3492	3328
512	3500	3322
513	3504	3313
514	3509	3305
515	3516	3298
516	3525	3293
517	3532	3287
518	3542	3283
519	3546	3274
520	3549	3263
521	3558	3258
522	3569	3255
523	3573	3246
524	3580	3239
525	3585	3231
526	3593	3225
527	3602	3220
528	3610	3214
529	3617	3208
530	3629	3206
531	3635	3198
532	3647	3196
533	3656	3190
534	3661	3182
535	3670	3177
536	3682	3175
537	3694	3172
538	3707	3171
539	3715	3164
540	3725	3160
541	3734	3156
542	3742	3149
543	3755	3147
544	3766	3144
545	3778	3141
546	3804	3150
547	3812	3144
548	3823	3140
549	3833	3136
550	3842	3131
551	3851	3126
552	3861	3121
553	3868	3113
554	3876	3108
555	3885	3102
556	3889	3093
557	3894	3084
558	3901	3078
559	3912	3074
560	3918	3066
561	3924	3058
562	3929	3049
563	3938	3044
564	3944	3036
565	3950	3028
566	3953	3019
567	3962	3013
568	3967	3005
569	3973	2997
570	3983	2993
571	3992	2987
572	3998	2979
573	4004	2971
574	4011	2964
575	4014	2955
576	4018	2946
577	4031	2943
578	4039	2937
579	4048	2931
580	4055	2924
581	4061	2917
582	4072	2912
583	4078	2905
584	4082	2896
585	4089	2889
586	4094	2880
587	4099	2872
588	4105	2864
589	4113	2858
590	4123	2853
591	4133	2848
592	4142	2842
593	4148	2835
594	4153	2827
595	4159	2819
596	4164	2810
597	4168	2802
598	4175	2795
599	4181	2787
600	4184	2778
601	4192	2771
602	4198	2764
603	4208	2758
604	4214	2751
605	4221	2744
606	4230	2738
607	4236	2731
608	4244	2725
609	4247	2715
610	4254	2708
611	4261	2702
612	4271	2696
613	4276	2688
614	4282	2680
615	4288	2673
616	4295	2666
617	4301	2658
618	4304	2649
619	4309	2641
620	4315	2633
621	4320	2625
622	4330	2620
623	4333	2611
624	4343	2605
625	4350	2599
626	4355	2590
627	4363	2584
628	4368	2576
629	4375	2569
630	4382	2562
631	4386	2554
632	4392	2546
633	4399	2540
634	4405	2532
635	4412	2525
636	4415	2516
637	4421	2508
638	4432	2504
639	4440	2497
640	4445	2489
641	4453	2483
642	4461	2477
643	4469	2470
644	4474	2462
645	4481	2456
646	4489	2449
647	4495	2442
648	4500	2433
649	4505	2426
650	4510	2418
651	4515	2409
652	4524	2404
653	4530	2396
654	4536	2389
655	4542	2382
656	4551	2376
657	4556	2368
658	4562	2360
659	4570	2354
660	4575	2346
661	4581	2339
662	4587	2331
663	4599	2327
664	4605	2319
665	4611	2312
666	4619	2306
667	4625	2298
668	4633	2292
669	4641	2286
670	4647	2278
671	4653	2271
672	4661	2264
673	4670	2258
674	4675	2251
675	4684	2245
676	4691	2238
677	4699	2232
678	4708	2225
679	4714	2218
680	4725	2213
681	4735	2208
682	4744	2202
683	4747	2193
684	4749	2184
685	4756	2177
686	4765	2171
687	4776	2166
688	4781	2158
689	4785	2150
690	4790	2142
691	4804	2138
692	4815	2133
693	4822	2126
694	4827	2118
695	4832	2110
696	4838	2103
697	4848	2097
698	4852	2089
699	4860	2082
700	4865	2075
701	4877	2070
702	4890	2066
703	4900	2060
704	4908	2053
705	4915	2046
706	4925	2041
707	4934	2035
708	4942	2028
709	4951	2022
710	4957	2015
711	4967	2009
712	4974	2002
713	4982	1995
714	4989	1988
715	4999	1982
716	5003	1974
717	5009	1967
718	5018	1961
719	5023	1953
720	5030	1946
721	5034	1938
722	5041	1931
723	5045	1923
724	5056	1918
725	5062	1910
726	5066	1902
727	5076	1896
728	5081	1888
729	5090	1882
730	5098	1876
731	5108	1870
732	5115	1863
733	5126	1857
734	5135	1851
735	5140	1843
736	5152	1838
737	5156	1830
738	5160	1822
739	5165	1814
740	5168	1806
741	5178	1800
742	5184	1793
743	5190	1786
744	5195	1778
745	5201	1770
746	5210	1764
747	5215	1757
748	5230	1752
749	5234	1744
750	5242	1738
751	5247	1730
752	5257	1724
753	5265	1717
754	5272	1710
755	5278	1703
756	5285	1696
757	5293	1690
758	5305	1684
759	5312	1677
760	5321	1671
761	5332	1665
762	5337	1657
763	5345	1651
764	5351	1643
765	5363	1638
766	5370	1631
767	5380	1625
768	5386	1618
769	5395	1611
770	5403	1604
771	5409	1597
772	5419	1591
773	5425	1584
774	5430	1576
775	5438	1569
776	5444	1562
777	5453	1556
778	5461	1549
779	5474	1544
780	5484	1537
781	5490	1530
782	5499	1524
783	5505	1516
784	5511	1509
785	5515	1501
786	5519	1493
787	5526	1486
788	5533	1479
789	5543	1473
790	5553	1467
791	5565	1461
792	5572	1454
793	5581	1447
794	5586	1440
795	5597	1434
796	5606	1427
797	5613	1420
798	5619	1413
799	5631	1407
800	5635	1400
801	5638	1392
802	5646	1385
803	5656	1378
804	5661	1371
805	5668	1364
806	5680	1358
807	5690	1352
808	5698	1345
809	5702	1337
810	5711	1331
811	5717	1323
812	5732	1318
813	5737	1310
814	5744	1303
815	5752	1297
816	5756	1289
817	5766	1283
818	5772	1275
819	5777	1268
820	5782	1260
821	5788	1253
822	5797	1246
823	5808	1240
824	5814	1233
825	5820	1226
826	5825	1218
827	5831	1211
828	5840	1204
829	5847	1197
830	5854	1190
831	5865	1184
832	5870	1176
833	5878	1170
834	5884	1162
835	5891	1155
836	5897	1148
837	5902	1141
838	5908	1133
839	5914	1126
840	5922	1119
841	5926	1112
842	5931	1104
843	5935	1097
844	5943	1090
845	5949	1082
846	5952	1075
847	5958	1068
848	5963	1060
849	5967	1053
850	5971	1045
851	5974	1037
852	5977	1030
853	5981	1022
854	5985	1015
855	5989	1007
856	5994	1000
857	5997	992
858	6000	984
859	6003	977
860	6006	969
861	6010	962
862	6013	954
863	6017	947
864	6021	939
865	6024	932
866	6028	924
867	6031	917
868	6034	909
869	6038	902
870	6041	894
871	6044	887
872	6047	879
873	6050	872
874	6054	864
875	6057	857
876	6060	850
877	6063	842
878	6066	835
879	6070	827
880	6073	820
881	6076	812
882	6079	805
883	6083	798
884	6087	791
885	6090	783
886	6094	776
887	6098	769
888	6101	761
889	6104	754
890	6108	747
891	6111	739
892	6115	732
893	6118	725
894	6121	718
895	6124	710
896	6127	703
897	6130	696
898	6133	689
899	6136	681
900	6139	674
901	6142	667
902	6145	660
903	6149	653
904	6151	645
905	6154	638
906	6157	631
907	6161	624
908	6164	617
909	6168	610
910	6172	602
911	6175	595
912	6179	588
913	6182	581
914	6186	574
915	6189	567
916	6193	560
917	6196	553
918	6199	546
919	6202	539
920	6206	532
921	6209	525
922	6212	518
923	6215	511
924	6218	504
925	6221	497
926	6224	490
927	6227	483
928	6230	476
929	6233	469
930	6236	462
931	6240	455
932	6244	448
933	6247	441
934	6251	434
935	6254	427
936	6258	420
937	6261	413
938	6265	407
939	6268	400
940	6271	393
941	6275	386
942	6279	379
943	6282	372
944	6285	365
945	6287	358
946	6291	352
947	6295	345
948	6298	338
949	6302	331
950	6306	324
951	6309	318
952	6312	311
953	6316	304
954	6320	297
955	6324	291
956	6328	284
957	6332	277
958	6335	270
959	6338	264
960	6342	257
961	6344	250
962	6347	243
963	6351	237
964	6354	230
965	6356	223
966	6359	217
967	6363	210
968	6366	203
969	6370	197
970	6372	190
971	6374	183
972	6377	176
973	6380	170
974	6384	163
975	6386	157
976	6389	150
977	6391	143
978	6394	137
979	6397	130
980	6399	123
981	6402	117
982	6404	110
983	6407	104
984	6409	97
985	6411	91
986	6414	84
987	6416	77
988	6417	71
989	6420	64
990	6421	58
991	6423	51
992	6424	45
993	6426	38
994	6427	32
995	6429	25
996	6430	19
997	6432	12
998	6434	6
999	6436	0

994	6678	33
995	6681	26
996	6683	20
997	6685	13
998	6687	6
999	6689	0
