iter	Passed	Remaining
699	1136	486
700	1137	485
701	1139	483
702	1141	482
703	1142	480
704	1144	478
705	1145	477
706	1147	475
707	1148	473
708	1150	472
709	1151	470
710	1153	468
711	1155	467
712	1156	465
713	1158	464
714	1160	462
715	1161	460
716	1163	459
717	1164	457
718	1166	455
719	1167	454
720	1169	452
721	1171	450
722	1172	449
723	1174	447
724	1175	446
725	1177	444
726	1178	442
727	1180	441
728	1181	439
729	1183	437
730	1185	436
731	1187	434
732	1190	433
733	1191	431
734	1193	430
735	1194	428
736	1196	426
737	1197	425
738	1199	423
739	1201	422
740	1202	420
741	1204	418
742	1206	417
743	1208	415
744	1210	414
745	1212	412
746	1216	411
747	1218	410
748	1220	408
749	1222	407
750	1223	405
751	1225	404
752	1226	402
753	1227	400
754	1229	398
755	1230	397
756	1232	395
757	1233	393
758	1235	392
759	1236	390
760	1237	388
761	1239	387
762	1241	385
763	1242	383
764	1245	382
765	1246	380
766	1248	379
767	1249	377
768	1251	375
769	1252	374
770	1254	372
771	1255	370
772	1260	370
773	1262	368
774	1264	367
775	1265	365
776	1267	363
777	1269	362
778	1270	360
779	1272	358
780	1273	357
781	1275	355
782	1276	353
783	1278	352
784	1280	350
785	1281	348
786	1283	347
787	1284	345
788	1286	343
789	1287	342
790	1289	340
791	1291	339
792	1292	337
793	1294	335
794	1296	334
795	1297	332
796	1299	330
797	1300	329
798	1302	327
799	1303	325
800	1305	324
801	1306	322
802	1308	320
803	1309	319
804	1311	317
805	1312	315
806	1314	314
807	1315	312
808	1317	311
809	1319	309
810	1320	307
811	1322	306
812	1324	304
813	1325	302
814	1327	301
815	1329	299
816	1330	298
817	1332	296
818	1334	294
819	1336	293
820	1337	291
821	1339	289
822	1340	288
823	1342	286
824	1343	285
825	1345	283
826	1346	281
827	1348	280
828	1349	278
829	1351	276
830	1353	275
831	1354	273
832	1356	271
833	1357	270
834	1359	268
835	1360	266
836	1362	265
837	1363	263
838	1365	261
839	1366	260
840	1368	258
841	1369	257
842	1371	255
843	1372	253
844	1374	252
845	1375	250
846	1377	248
847	1379	247
848	1380	245
849	1382	243
850	1383	242
851	1385	240
852	1387	239
853	1389	237
854	1390	235
855	1392	234
856	1393	232
857	1395	230
858	1397	229
859	1398	227
860	1400	226
861	1401	224
862	1403	222
863	1405	221
864	1406	219
865	1408	217
866	1409	216
867	1411	214
868	1413	213
869	1414	211
870	1416	209
871	1417	208
872	1419	206
873	1421	204
874	1422	203
875	1424	201
876	1425	199
877	1427	198
878	1428	196
879	1430	195
880	1431	193
881	1433	191
882	1435	190
883	1436	188
884	1438	186
885	1439	185
886	1441	183
887	1443	182
888	1444	180
889	1446	178
890	1447	177
891	1449	175
892	1450	173
893	1452	172
894	1454	170
895	1455	168
896	1457	167
897	1458	165
898	1459	164
899	1461	162
900	1462	160
901	1464	159
902	1465	157
903	1467	155
904	1468	154
905	1470	152
906	1471	150
907	1473	149
908	1474	147
909	1476	146
910	1477	144
911	1479	142
912	1480	141
913	1482	139
914	1483	137
915	1485	136
916	1486	134
917	1488	132
918	1490	131
919	1491	129
920	1492	128
921	1494	126
922	1495	124
923	1497	123
924	1498	121
925	1500	119
926	1501	118
927	1503	116
928	1505	115
929	1506	113
930	1508	111
931	1509	110
932	1511	108
933	1512	106
934	1514	105
935	1515	103
936	1517	102
937	1519	100
938	1520	98
939	1522	97
940	1523	95
941	1525	93
942	1526	92
943	1528	90
944	1529	89
945	1531	87
946	1532	85
947	1534	84
948	1536	82
949	1537	80
950	1539	79
951	1540	77
952	1541	76
953	1543	74
954	1545	72
955	1546	71
956	1547	69
957	1549	67
958	1550	66
959	1552	64
960	1554	63
961	1555	61
962	1557	59
963	1559	58
964	1560	56
965	1562	54
966	1563	53
967	1564	51
968	1566	50
969	1568	48
970	1569	46
971	1571	45
972	1572	43
973	1574	42
974	1576	40
975	1578	38
976	1579	37
977	1581	35
978	1583	33
979	1584	32
980	1586	30
981	1587	29
982	1589	27
983	1591	25
984	1592	24
985	1594	22
986	1595	21
987	1597	19
988	1599	17
989	1600	16
990	1602	14
991	1603	12
992	1605	11
993	1607	9
994	1608	8
995	1610	6
996	1611	4
997	1612	3
998	1614	1
999	1615	0
