iter	RMSE
765	7331.506925
766	7324.947594
767	7316.902531
768	7305.063155
769	7299.203423
770	7285.455534
771	7285.100447
772	7278.0612
773	7274.730045
774	7269.421581
775	7261.863366
776	7256.235733
777	7255.752146
778	7244.796057
779	7238.290271
780	7229.897565
781	7223.267558
782	7213.533821
783	7208.428567
784	7202.625644
785	7194.743878
786	7188.990034
787	7180.524673
788	7177.095631
789	7171.664733
790	7168.375945
791	7162.057285
792	7153.024943
793	7151.271292
794	7144.215706
795	7142.146778
796	7136.516354
797	7126.507121
798	7123.329791
799	7117.291974
800	7110.924964
801	7101.987932
802	7092.014623
803	7086.393432
804	7080.59728
805	7079.173506
806	7074.811632
807	7061.965386
808	7052.088991
809	7043.210235
810	7034.355911
811	7022.008075
812	7012.668179
813	7006.133295
814	7000.812818
815	6992.303467
816	6987.287502
817	6977.387608
818	6968.954384
819	6965.56715
820	6954.499496
821	6949.673641
822	6942.753231
823	6935.304081
824	6929.51325
825	6921.101967
826	6911.681108
827	6909.740858
828	6905.195572
829	6904.910606
830	6896.079858
831	6889.734478
832	6889.249097
833	6882.729537
834	6878.326009
835	6872.053605
836	6863.050573
837	6858.139751
838	6852.983066
839	6844.491922
840	6834.375731
841	6831.340034
842	6821.172017
843	6812.158738
844	6803.857807
845	6791.297645
846	6784.802808
847	6780.020947
848	6769.55287
849	6762.435856
850	6755.662327
851	6749.589428
852	6745.861479
853	6741.4293
854	6730.773923
855	6723.19094
856	6717.653419
857	6710.469804
858	6703.954978
859	6699.791587
860	6691.625414
861	6688.350429
862	6688.007706
863	6680.569957
864	6675.262834
865	6665.293245
866	6658.841998
867	6650.045807
868	6647.051685
869	6639.138778
870	6632.008214
871	6622.689386
872	6615.247728
873	6610.143002
874	6607.121018
875	6603.904602
876	6600.231772
877	6590.786627
878	6583.404797
879	6581.67002
880	6573.063183
881	6572.678583
882	6568.371729
883	6564.923033
884	6556.017967
885	6550.03711
886	6542.057825
887	6534.986537
888	6525.084701
889	6519.0407
890	6513.549459
891	6507.156647
892	6500.320925
893	6493.834798
894	6489.18223
895	6485.14467
896	6482.83497
897	6481.76074
898	6473.892704
899	6468.572096
900	6459.660599
901	6456.47076
902	6445.561741
903	6441.589839
904	6432.799109
905	6429.222513
906	6423.835267
907	6422.273707
908	6418.286142
909	6409.976284
910	6402.801893
911	6397.634366
912	6393.887812
913	6389.4923
914	6382.472484
915	6380.8716
916	6375.125984
917	6368.178959
918	6365.369839
919	6357.941835
920	6354.937546
921	6351.36853
922	6347.712578
923	6347.212527
924	6338.695934
925	6334.278676
926	6334.001083
927	6329.802176
928	6322.612889
929	6317.46357
930	6312.324514
931	6309.440032
932	6303.910927
933	6296.969715
934	6292.608226
935	6282.512747
936	6272.946085
937	6262.8054
938	6257.089781
939	6253.568597
940	6246.827878
941	6241.367416
942	6234.89836
943	6233.853731
944	6231.775242
945	6228.837508
946	6220.407484
947	6214.351671
948	6211.15233
949	6204.472744
950	6198.088898
951	6194.992113
952	6193.176749
953	6186.701843
954	6179.049085
955	6177.232621
956	6168.831899
957	6167.952358
958	6158.505187
959	6152.772511
960	6148.88201
961	6140.859376
962	6138.431473
963	6130.589692
964	6129.870932
965	6122.784524
966	6116.753642
967	6113.725487
968	6108.758151
969	6106.832837
970	6100.544767
971	6097.527101
972	6091.664355
973	6085.737137
974	6085.29851
975	6082.603042
976	6079.405827
977	6074.416999
978	6073.38004
979	6065.264346
980	6059.862923
981	6055.616395
982	6049.530216
983	6044.145028
984	6041.907326
985	6035.482427
986	6034.518667
987	6030.50275
988	6029.006405
989	6025.584917
990	6021.863757
991	6021.483365
992	6014.821599
993	6008.758697
994	6005.82259
995	6001.160688
996	5995.197988
997	5991.850974
998	5985.105857
999	5981.585953
