iter	Passed	Remaining
952	3041	149
953	3043	146
954	3045	143
955	3048	140
956	3050	137
957	3052	133
958	3054	130
959	3056	127
960	3058	124
961	3061	120
962	3063	117
963	3065	114
964	3067	111
965	3069	108
966	3071	104
967	3073	101
968	3075	98
969	3078	95
970	3080	91
971	3082	88
972	3083	85
973	3086	82
974	3088	79
975	3090	76
976	3092	72
977	3094	69
978	3096	66
979	3098	63
980	3101	60
981	3103	56
982	3105	53
983	3107	50
984	3109	47
985	3112	44
986	3114	41
987	3116	37
988	3118	34
989	3120	31
990	3122	28
991	3124	25
992	3126	22
993	3128	18
994	3130	15
995	3132	12
996	3134	9
997	3137	6
998	3139	3
999	3140	0
9
997	3300	6
998	3303	3
999	3305	0
994	5758	28
995	5762	23
996	5765	17
997	5768	11
998	5770	5
999	5773	0
