iter	Passed	Remaining
628	1490	879
629	1493	877
630	1495	874
631	1497	872
632	1500	869
633	1502	867
634	1504	865
635	1507	862
636	1510	860
637	1512	858
638	1515	856
639	1517	853
640	1520	851
641	1522	848
642	1524	846
643	1527	844
644	1529	841
645	1531	839
646	1534	836
647	1536	834
648	1538	832
649	1540	829
650	1543	827
651	1545	824
652	1547	822
653	1550	820
654	1552	817
655	1555	815
656	1557	812
657	1559	810
658	1561	807
659	1563	805
660	1566	803
661	1568	800
662	1570	798
663	1572	795
664	1575	793
665	1577	791
666	1579	788
667	1581	786
668	1584	783
669	1586	781
670	1589	779
671	1591	776
672	1593	774
673	1595	771
674	1598	769
675	1600	767
676	1603	764
677	1605	762
678	1608	760
679	1610	757
680	1612	755
681	1614	752
682	1616	750
683	1619	748
684	1621	745
685	1623	743
686	1626	740
687	1628	738
688	1630	736
689	1633	733
690	1635	731
691	1638	729
692	1640	726
693	1642	724
694	1644	721
695	1646	719
696	1649	716
697	1651	714
698	1653	712
699	1655	709
700	1658	707
701	1660	704
702	1662	702
703	1665	700
704	1668	697
705	1670	695
706	1672	693
707	1675	690
708	1677	688
709	1679	686
710	1682	683
711	1684	681
712	1686	678
713	1688	676
714	1691	674
715	1693	671
716	1695	669
717	1698	666
718	1700	664
719	1702	662
720	1704	659
721	1707	657
722	1709	654
723	1711	652
724	1714	650
725	1716	647
726	1718	645
727	1721	643
728	1723	640
729	1726	638
730	1728	636
731	1730	633
732	1733	631
733	1735	628
734	1737	626
735	1740	624
736	1742	621
737	1744	619
738	1746	616
739	1749	614
740	1751	612
741	1753	609
742	1756	607
743	1758	605
744	1760	602
745	1762	600
746	1765	597
747	1767	595
748	1769	593
749	1772	590
750	1774	588
751	1777	586
752	1779	583
753	1781	581
754	1784	578
755	1786	576
756	1789	574
757	1791	571
758	1793	569
759	1795	567
760	1798	564
761	1800	562
762	1803	560
763	1805	557
764	1807	555
765	1810	552
766	1812	550
767	1814	548
768	1816	545
769	1818	543
770	1820	540
771	1823	538
772	1825	536
773	1828	533
774	1830	531
775	1832	529
776	1835	526
777	1837	524
778	1839	521
779	1842	519
780	1844	517
781	1847	514
782	1849	512
783	1851	510
784	1854	507
785	1856	505
786	1858	503
787	1861	500
788	1863	498
789	1865	495
790	1867	493
791	1870	491
792	1872	488
793	1875	486
794	1878	484
795	1880	481
796	1882	479
797	1885	477
798	1887	474
799	1889	472
800	1891	470
801	1894	467
802	1896	465
803	1898	462
804	1901	460
805	1903	458
806	1906	455
807	1908	453
808	1910	451
809	1913	448
810	1915	446
811	1917	444
812	1920	441
813	1922	439
814	1924	436
815	1927	434
816	1929	432
817	1931	429
818	1933	427
819	1936	425
820	1938	422
821	1940	420
822	1942	417
823	1945	415
824	1947	413
825	1949	410
826	1951	408
827	1954	405
828	1956	403
829	1958	401
830	1961	398
831	1963	396
832	1965	394
833	1967	391
834	1970	389
835	1972	386
836	1974	384
837	1976	382
838	1978	379
839	1981	377
840	1983	375
841	1985	372
842	1988	370
843	1990	367
844	1993	365
845	1995	363
